day,date,temperature_C,salinity_psu,light_Wm2,fraction_of_day,air_temp_C,wind_speed_ms,elevation_m,depth_m,bg_light_ext_1m,ice_cover
1405,2015-11-06,7.0939,0.1573,18.0972,0.3561,7.0939,4.0000,0.0000,1.5171,0.6000,0.0000
1406,2015-11-07,6.4380,0.1368,20.8199,0.3534,6.4380,4.0000,0.0000,1.5171,0.6000,0.0000
1407,2015-11-08,7.0324,0.1878,10.1935,0.3507,7.0324,4.0000,0.0000,1.5171,0.6000,0.0000
1408,2015-11-09,7.4926,0.5525,14.7773,0.3480,7.4926,4.0000,0.0000,1.5171,0.6000,0.0000
1409,2015-11-10,8.0534,1.4023,29.3215,0.3454,8.0534,4.0000,0.0000,1.5171,0.6000,0.0000
1410,2015-11-11,8.8059,3.9724,43.9805,0.3428,8.8059,4.0000,0.0000,1.5171,0.6000,0.0000
1411,2015-11-12,8.9577,4.0926,12.8668,0.3402,8.9577,4.0000,0.0000,1.5171,0.6000,0.0000
1412,2015-11-13,8.7710,4.0984,31.5040,0.3377,8.7710,4.0000,0.0000,1.5171,0.6000,0.0000
1413,2015-11-14,8.3013,2.2928,34.2550,0.3352,8.3013,4.0000,0.0000,1.5171,0.6000,0.0000
1414,2015-11-15,7.6284,2.2176,36.0712,0.3328,7.6284,4.0000,0.0000,1.5171,0.6000,0.0000
1415,2015-11-16,7.1617,1.9079,29.7230,0.3304,7.1617,4.0000,0.0000,1.5171,0.6000,0.0000
1416,2015-11-17,7.1972,1.2692,8.1244,0.3280,7.1972,4.0000,0.0000,1.5171,0.6000,0.0000
1417,2015-11-18,7.4518,1.0827,9.9665,0.3257,7.4518,4.0000,0.0000,1.5171,0.6000,0.0000
1418,2015-11-19,7.5233,1.0839,19.6589,0.3235,7.5233,4.0000,0.0000,1.5171,0.6000,0.0000
1419,2015-11-20,7.3355,1.3663,13.3845,0.3212,7.3355,4.0000,0.0000,1.5171,0.6000,0.0000
1420,2015-11-21,6.6160,1.6859,37.8477,0.3191,6.6160,4.0000,0.0000,1.5171,0.6000,0.0000
1421,2015-11-22,5.5835,1.4617,22.0946,0.3170,5.5835,4.0000,0.0000,1.5171,0.6000,0.0000
1422,2015-11-23,4.7210,1.5764,30.0830,0.3149,4.7210,4.0000,0.0000,1.5171,0.6000,0.0000
1423,2015-11-24,4.3149,0.8959,35.3092,0.3129,4.3149,4.0000,0.0000,1.5171,0.6000,0.0000
1424,2015-11-25,3.7308,0.3736,35.5550,0.3109,3.7308,4.0000,0.0000,1.5171,0.6000,0.0000
1425,2015-11-26,3.0481,0.2325,15.9878,0.3090,3.0481,4.0000,0.0000,1.5171,0.6000,0.0000
1426,2015-11-27,2.8760,0.2143,22.2248,0.3072,2.8760,4.0000,0.0000,1.5171,0.6000,0.0000
1427,2015-11-28,2.4643,0.1715,28.2845,0.3054,2.4643,4.0000,0.0000,1.5171,0.6000,0.0000
1428,2015-11-29,2.4257,0.1639,23.1627,0.3037,2.4257,4.0000,0.0000,1.5171,0.6000,0.0000
1429,2015-11-30,3.0340,0.2076,16.6870,0.3020,3.0340,4.0000,0.0000,1.5171,0.6000,0.0000
1430,2015-12-01,4.4004,3.2832,22.2849,0.3004,4.4004,4.0000,0.0000,1.5171,0.6000,0.0000
1431,2015-12-02,5.3548,6.4946,30.8893,0.2989,5.3548,4.0000,0.0000,1.5171,0.6000,0.0000
1432,2015-12-03,5.0442,5.7612,3.5246,0.2975,5.0442,4.0000,0.0000,1.5171,0.6000,0.0000
1433,2015-12-04,4.6612,3.7346,16.4525,0.2961,4.6612,4.0000,0.0000,1.5171,0.6000,0.0000
1434,2015-12-05,4.6434,2.0822,10.0181,0.2948,4.6434,4.0000,0.0000,1.5171,0.6000,0.0000
1435,2015-12-06,4.7528,1.2139,12.5755,0.2935,4.7528,4.0000,0.0000,1.5171,0.6000,0.0000
1436,2015-12-07,5.1870,0.9492,29.0168,0.2924,5.1870,4.0000,0.0000,1.5171,0.6000,0.0000
1437,2015-12-08,4.9796,1.6962,21.5136,0.2913,4.9796,4.0000,0.0000,1.5171,0.6000,0.0000
1438,2015-12-09,4.5567,1.1419,9.7158,0.2903,4.5567,4.0000,0.0000,1.5171,0.6000,0.0000
1439,2015-12-10,4.4728,1.0787,22.3574,0.2894,4.4728,4.0000,0.0000,1.5171,0.6000,0.0000
1440,2015-12-11,4.1389,0.7154,4.6925,0.2885,4.1389,4.0000,0.0000,1.5171,0.6000,0.0000
1441,2015-12-12,3.8704,0.9179,16.9016,0.2877,3.8704,4.0000,0.0000,1.5171,0.6000,0.0000
1442,2015-12-13,3.9239,1.6980,7.8404,0.2870,3.9239,4.0000,0.0000,1.5171,0.6000,0.0000
1443,2015-12-14,4.0343,3.7322,22.5271,0.2864,4.0343,4.0000,0.0000,1.5171,0.6000,0.0000
1444,2015-12-15,3.1985,2.2028,18.5040,0.2859,3.1985,4.0000,0.0000,1.5171,0.6000,0.0000
1445,2015-12-16,2.3836,1.1008,15.3720,0.2855,2.3836,4.0000,0.0000,1.5171,0.6000,0.0000
1446,2015-12-17,2.0330,0.6077,3.0475,0.2851,2.0330,4.0000,0.0000,1.5171,0.6000,0.0000
1447,2015-12-18,2.5533,0.5377,14.1623,0.2848,2.5533,4.0000,0.0000,1.5171,0.6000,0.0000
1448,2015-12-19,3.5088,0.4510,3.0435,0.2846,3.5088,4.0000,0.0000,1.5171,0.6000,0.0000
1449,2015-12-20,4.0766,0.3732,11.9128,0.2845,4.0766,4.0000,0.0000,1.5171,0.6000,0.0000
1450,2015-12-21,4.3122,0.2950,6.4335,0.2845,4.3122,4.0000,0.0000,1.5171,0.6000,0.0000
1451,2015-12-22,4.4958,0.2741,9.5880,0.2846,4.4958,4.0000,0.0000,1.5171,0.6000,0.0000
1452,2015-12-23,4.8070,0.2699,2.0835,0.2847,4.8070,4.0000,0.0000,1.5171,0.6000,0.0000
1453,2015-12-24,4.6519,0.3127,23.3568,0.2850,4.6519,4.0000,0.0000,1.5171,0.6000,0.0000
1454,2015-12-25,4.3809,0.2465,17.1067,0.2853,4.3809,4.0000,0.0000,1.5171,0.6000,0.0000
1455,2015-12-26,4.1653,0.2253,5.3660,0.2857,4.1653,4.0000,0.0000,1.5171,0.6000,0.0000
1456,2015-12-27,3.4924,0.2305,7.6534,0.2862,3.4924,4.0000,0.0000,1.5171,0.6000,0.0000
1457,2015-12-28,2.9876,0.2471,15.6703,0.2867,2.9876,4.0000,0.0000,1.5171,0.6000,0.0000
1458,2015-12-29,2.5149,0.2086,25.6120,0.2874,2.5149,4.0000,0.0000,1.5171,0.6000,0.0000
1459,2015-12-30,2.2345,0.1696,24.2493,0.2881,2.2345,4.0000,0.0000,1.5171,0.6000,0.0000
1460,2015-12-31,1.8998,0.1458,28.2615,0.2889,1.8998,4.0000,0.0000,1.5171,0.6000,0.0000
1461,2016-01-01,1.6722,0.1397,27.4601,0.2898,1.6722,4.0000,0.0000,1.5171,0.6000,0.0000
1462,2016-01-02,1.6313,0.1387,25.5135,0.2908,1.6313,4.0000,0.0000,1.5171,0.6000,0.0000
1463,2016-01-03,1.5360,0.1387,21.0932,0.2918,1.5360,4.0000,0.0000,1.5171,0.6000,0.0000
1464,2016-01-04,1.4778,0.1386,19.9692,0.2930,1.4778,4.0000,0.0000,1.5171,0.6000,0.0000
1465,2016-01-05,1.4312,0.1383,19.2579,0.2942,1.4312,4.0000,0.0000,1.5171,0.6000,0.0000
1466,2016-01-06,1.3960,0.1379,24.7117,0.2954,1.3960,4.0000,0.0000,1.5171,0.6000,0.0000
1467,2016-01-07,1.2503,0.1363,26.2632,0.2968,1.2503,4.0000,0.0000,1.5171,0.6000,0.0000
1468,2016-01-08,0.9456,0.1325,14.2330,0.2982,0.9456,4.0000,0.0000,1.5171,0.6000,0.0000
1469,2016-01-09,0.8327,0.1324,14.0849,0.2997,0.8327,4.0000,0.0000,1.5171,0.6000,0.0000
1470,2016-01-10,0.7120,0.1300,23.8114,0.3012,0.7120,4.0000,0.0000,1.5171,0.6000,0.0000
1471,2016-01-11,0.5386,0.1260,5.4084,0.3029,0.5386,4.0000,0.0000,1.5171,0.6000,0.0000
1472,2016-01-12,0.4942,0.1259,19.0185,0.3045,0.4942,4.0000,0.0000,1.5171,0.6000,0.0000
1473,2016-01-13,0.4175,0.1613,19.1878,0.3063,0.4175,4.0000,0.0000,1.5171,0.6000,0.0000
1474,2016-01-14,0.3840,1.0334,23.5883,0.3081,0.3840,4.0000,0.0000,1.5171,0.6000,0.0000
1475,2016-01-15,0.3774,0.3926,24.9068,0.3100,0.3774,4.0000,0.0000,1.5171,0.6000,0.0000
1476,2016-01-16,0.4091,0.1820,33.2995,0.3119,0.4091,4.0000,0.0000,1.5171,0.6000,0.0000
1477,2016-01-17,0.4495,0.1458,26.4154,0.3139,0.4495,4.0000,0.0000,1.5171,0.6000,0.0000
1478,2016-01-18,0.4939,0.1348,35.0427,0.3159,0.4939,4.0000,0.0000,1.5171,0.6000,0.0000
1479,2016-01-19,0.5064,0.1275,16.7772,0.3180,0.5064,4.0000,0.0000,1.5171,0.6000,0.0000
1480,2016-01-20,0.5017,0.1275,17.9235,0.3202,0.5017,4.0000,0.0000,1.5171,0.6000,0.0000
1481,2016-01-21,0.4946,0.1303,35.5405,0.3223,0.4946,4.0000,0.0000,1.5171,0.6000,0.0000
1482,2016-01-22,0.5369,0.1264,27.8268,0.3246,0.5369,4.0000,0.0000,1.5171,0.6000,0.0000
1483,2016-01-23,0.5328,0.1222,39.2353,0.3269,0.5328,4.0000,0.0000,1.5171,0.6000,0.0000
1484,2016-01-24,0.5082,0.1200,12.9869,0.3292,0.5082,4.0000,0.0000,1.5171,0.6000,0.0000
1485,2016-01-25,0.4828,0.1204,11.6932,0.3316,0.4828,4.0000,0.0000,1.5171,0.6000,0.0000
1486,2016-01-26,0.4619,0.1191,5.4798,0.3340,0.4619,4.0000,0.0000,1.5171,0.6000,0.0000
1487,2016-01-27,0.4370,0.1193,7.2760,0.3365,0.4370,4.0000,0.0000,1.5171,0.6000,0.0000
1488,2016-01-28,0.4932,0.1204,18.9403,0.3390,0.4932,4.0000,0.0000,1.5171,0.6000,0.0000
1489,2016-01-29,0.4976,0.1212,40.8204,0.3415,0.4976,4.0000,0.0000,1.5171,0.6000,0.0000
1490,2016-01-30,0.6092,0.1199,10.3435,0.3441,0.6092,4.0000,0.0000,1.5171,0.6000,0.0000
1491,2016-01-31,0.5940,0.1186,21.8468,0.3467,0.5940,4.0000,0.0000,1.5171,0.6000,0.0000
1492,2016-02-01,0.6628,0.1198,43.6445,0.3494,0.6628,4.0000,0.0000,1.5171,0.6000,0.0000
1493,2016-02-02,0.8957,0.1215,43.8927,0.3520,0.8957,4.0000,0.0000,1.5171,0.6000,0.0000
1494,2016-02-03,1.1737,0.1244,21.0067,0.3547,1.1737,4.0000,0.0000,1.5171,0.6000,0.0000
1495,2016-02-04,1.1312,0.1260,42.7445,0.3575,1.1312,4.0000,0.0000,1.5171,0.6000,0.0000
1496,2016-02-05,1.0263,0.1261,59.6730,0.3602,1.0263,4.0000,0.0000,1.5171,0.6000,0.0000
1497,2016-02-06,1.0214,0.1248,13.0457,0.3630,1.0214,4.0000,0.0000,1.5171,0.6000,0.0000
1498,2016-02-07,1.1294,0.1246,61.6373,0.3658,1.1294,4.0000,0.0000,1.5171,0.6000,0.0000
1499,2016-02-08,1.2733,0.1261,57.1858,0.3687,1.2733,4.0000,0.0000,1.5171,0.6000,0.0000
1500,2016-02-09,1.4638,0.1270,19.8085,0.3716,1.4638,4.0000,0.0000,1.5171,0.6000,0.0000
1501,2016-02-10,1.5862,0.1271,34.6702,0.3744,1.5862,4.0000,0.0000,1.5171,0.6000,0.0000
1502,2016-02-11,1.5578,0.1270,21.9465,0.3774,1.5578,4.0000,0.0000,1.5171,0.6000,0.0000
1503,2016-02-12,1.5111,0.1273,40.4480,0.3803,1.5111,4.0000,0.0000,1.5171,0.6000,0.0000
1504,2016-02-13,1.4909,0.1255,52.8674,0.3832,1.4909,4.0000,0.0000,1.5171,0.6000,0.0000
1505,2016-02-14,1.6045,0.1220,28.6435,0.3862,1.6045,4.0000,0.0000,1.5171,0.6000,0.0000
1506,2016-02-15,1.6837,0.1175,23.8141,0.3892,1.6837,4.0000,0.0000,1.5171,0.6000,0.0000
1507,2016-02-16,1.5972,0.1179,63.4992,0.3922,1.5972,4.0000,0.0000,1.5171,0.6000,0.0000
1508,2016-02-17,1.5025,0.1120,74.1105,0.3952,1.5025,4.0000,0.0000,1.5171,0.6000,0.0000
1509,2016-02-18,1.3672,0.1089,34.6081,0.3983,1.3672,4.0000,0.0000,1.5171,0.6000,0.0000
1510,2016-02-19,1.4728,0.1069,14.8161,0.4013,1.4728,4.0000,0.0000,1.5171,0.6000,0.0000
1511,2016-02-20,1.4150,0.1060,42.9900,0.4044,1.4150,4.0000,0.0000,1.5171,0.6000,0.0000
1512,2016-02-21,1.4274,0.1055,24.7584,0.4075,1.4274,4.0000,0.0000,1.5171,0.6000,0.0000
1513,2016-02-22,1.5966,0.1057,44.1590,0.4106,1.5966,4.0000,0.0000,1.5171,0.6000,0.0000
1514,2016-02-23,1.7465,0.1062,60.5439,0.4137,1.7465,4.0000,0.0000,1.5171,0.6000,0.0000
1515,2016-02-24,1.8904,0.1061,75.9448,0.4168,1.8904,4.0000,0.0000,1.5171,0.6000,0.0000
1516,2016-02-25,1.7607,0.1062,68.9170,0.4199,1.7607,4.0000,0.0000,1.5171,0.6000,0.0000
1517,2016-02-26,1.6496,0.1064,74.9128,0.4230,1.6496,4.0000,0.0000,1.5171,0.6000,0.0000
1518,2016-02-27,1.6516,0.1066,85.5476,0.4262,1.6516,4.0000,0.0000,1.5171,0.6000,0.0000
1519,2016-02-28,1.6847,0.1064,66.2322,0.4293,1.6847,4.0000,0.0000,1.5171,0.6000,0.0000
1520,2016-02-29,1.5971,0.1064,92.9302,0.4325,1.5971,4.0000,0.0000,1.5171,0.6000,0.0000
1521,2016-03-01,1.6252,0.1056,98.1348,0.4357,1.6252,4.0000,0.0000,1.5171,0.6000,0.0000
1522,2016-03-02,1.7471,0.1045,59.9858,0.4388,1.7471,4.0000,0.0000,1.5171,0.6000,0.0000
1523,2016-03-03,1.9352,0.1040,45.6594,0.4420,1.9352,4.0000,0.0000,1.5171,0.6000,0.0000
1524,2016-03-04,2.1099,0.1042,67.9303,0.4452,2.1099,4.0000,0.0000,1.5171,0.6000,0.0000
1525,2016-03-05,2.1228,0.1042,92.9725,0.4484,2.1228,4.0000,0.0000,1.5171,0.6000,0.0000
1526,2016-03-06,2.1625,0.1037,61.4977,0.4516,2.1625,4.0000,0.0000,1.5171,0.6000,0.0000
1527,2016-03-07,2.6415,0.1035,90.7543,0.4548,2.6415,4.0000,0.0000,1.5171,0.6000,0.0000
1528,2016-03-08,2.9264,0.1034,67.2742,0.4580,2.9264,4.0000,0.0000,1.5171,0.6000,0.0000
1529,2016-03-09,3.0594,0.1034,89.1828,0.4612,3.0594,4.0000,0.0000,1.5171,0.6000,0.0000
1530,2016-03-10,2.9601,0.1033,60.3192,0.4644,2.9601,4.0000,0.0000,1.5171,0.6000,0.0000
1531,2016-03-11,2.9290,0.1033,63.2256,0.4677,2.9290,4.0000,0.0000,1.5171,0.6000,0.0000
1532,2016-03-12,2.9154,0.1035,76.7813,0.4709,2.9154,4.0000,0.0000,1.5171,0.6000,0.0000
1533,2016-03-13,2.8997,0.1038,144.5525,0.4741,2.8997,4.0000,0.0000,1.5171,0.6000,0.0000
1534,2016-03-14,2.8795,0.1045,35.9851,0.4773,2.8795,4.0000,0.0000,1.5171,0.6000,0.0000
1535,2016-03-15,2.8446,0.1049,86.8840,0.4806,2.8446,4.0000,0.0000,1.5171,0.6000,0.0000
1536,2016-03-16,3.1114,0.1058,119.4909,0.4838,3.1114,4.0000,0.0000,1.5171,0.6000,0.0000
1537,2016-03-17,3.4662,0.1064,102.9995,0.4870,3.4662,4.0000,0.0000,1.5171,0.6000,0.0000
1538,2016-03-18,3.6185,0.1072,141.8026,0.4903,3.6185,4.0000,0.0000,1.5171,0.6000,0.0000
1539,2016-03-19,3.0163,0.1156,111.2085,0.4935,3.0163,4.0000,0.0000,1.5171,0.6000,0.0000
1540,2016-03-20,3.2509,0.1076,87.1195,0.4968,3.2509,4.0000,0.0000,1.5171,0.6000,0.0000
1541,2016-03-21,3.7161,0.1069,147.3040,0.5000,3.7161,4.0000,0.0000,1.5171,0.6000,0.0000
1542,2016-03-22,4.1378,0.1067,135.6670,0.5032,4.1378,4.0000,0.0000,1.5171,0.6000,0.0000
1543,2016-03-23,4.0088,0.1062,124.0430,0.5065,4.0088,4.0000,0.0000,1.5171,0.6000,0.0000
1544,2016-03-24,3.9252,0.1054,155.7244,0.5097,3.9252,4.0000,0.0000,1.5171,0.6000,0.0000
1545,2016-03-25,4.3819,0.1048,130.2987,0.5130,4.3819,4.0000,0.0000,1.5171,0.6000,0.0000
1546,2016-03-26,4.8102,0.1043,81.5632,0.5162,4.8102,4.0000,0.0000,1.5171,0.6000,0.0000
1547,2016-03-27,5.1666,0.1038,141.7912,0.5194,5.1666,4.0000,0.0000,1.5171,0.6000,0.0000
1548,2016-03-28,5.6124,0.1031,182.6700,0.5227,5.6124,4.0000,0.0000,1.5171,0.6000,0.0000
1549,2016-03-29,5.9668,0.1030,96.7308,0.5259,5.9668,4.0000,0.0000,1.5171,0.6000,0.0000
1550,2016-03-30,6.5249,0.1031,143.7083,0.5291,6.5249,4.0000,0.0000,1.5171,0.6000,0.0000
1551,2016-03-31,6.6701,0.1038,133.4426,0.5323,6.6701,4.0000,0.0000,1.5171,0.6000,0.0000
1552,2016-04-01,6.6872,0.1061,155.5201,0.5356,6.6872,4.0000,0.0000,1.5171,0.6000,0.0000
1553,2016-04-02,6.6713,0.1114,145.8471,0.5388,6.6713,4.0000,0.0000,1.5171,0.6000,0.0000
1554,2016-04-03,7.2195,0.1053,151.2715,0.5420,7.2195,4.0000,0.0000,1.5171,0.6000,0.0000
1555,2016-04-04,7.8846,0.1052,174.8234,0.5452,7.8846,4.0000,0.0000,1.5171,0.6000,0.0000
1556,2016-04-05,8.4345,0.1051,108.8681,0.5484,8.4345,4.0000,0.0000,1.5171,0.6000,0.0000
1557,2016-04-06,8.4721,0.1047,74.1341,0.5516,8.4721,4.0000,0.0000,1.5171,0.6000,0.0000
1558,2016-04-07,8.4053,0.1042,133.2084,0.5548,8.4053,4.0000,0.0000,1.5171,0.6000,0.0000
1559,2016-04-08,8.9904,0.1040,204.5376,0.5580,8.9904,4.0000,0.0000,1.5171,0.6000,0.0000
1560,2016-04-09,9.7333,0.1043,213.1362,0.5612,9.7333,4.0000,0.0000,1.5171,0.6000,0.0000
1561,2016-04-10,10.0099,0.1102,216.7194,0.5643,10.0099,4.0000,0.0000,1.5171,0.6000,0.0000
1562,2016-04-11,10.0457,0.1817,225.9443,0.5675,10.0457,4.0000,0.0000,1.5171,0.6000,0.0000
1563,2016-04-12,10.3929,0.1246,183.0872,0.5707,10.3929,4.0000,0.0000,1.5171,0.6000,0.0000
1564,2016-04-13,10.7526,0.1080,104.1428,0.5738,10.7526,4.0000,0.0000,1.5171,0.6000,0.0000
1565,2016-04-14,10.8763,0.1309,207.6155,0.5770,10.8763,4.0000,0.0000,1.5171,0.6000,0.0000
1566,2016-04-15,10.6800,0.1307,238.7102,0.5801,10.6800,4.0000,0.0000,1.5171,0.6000,0.0000
1567,2016-04-16,10.7611,0.1075,165.8030,0.5832,10.7611,4.0000,0.0000,1.5171,0.6000,0.0000
1568,2016-04-17,10.8706,0.1061,96.3530,0.5863,10.8706,4.0000,0.0000,1.5171,0.6000,0.0000
1569,2016-04-18,10.1032,0.1064,203.2793,0.5894,10.1032,4.0000,0.0000,1.5171,0.6000,0.0000
1570,2016-04-19,9.7518,0.1067,182.7509,0.5925,9.7518,4.0000,0.0000,1.5171,0.6000,0.0000
1571,2016-04-20,9.1857,0.2602,217.7809,0.5956,9.1857,4.0000,0.0000,1.5171,0.6000,0.0000
1572,2016-04-21,9.1122,0.8182,236.4192,0.5987,9.1122,4.0000,0.0000,1.5171,0.6000,0.0000
1573,2016-04-22,9.0442,1.2363,155.4448,0.6017,9.0442,4.0000,0.0000,1.5171,0.6000,0.0000
1574,2016-04-23,9.1853,0.9458,235.1086,0.6048,9.1853,4.0000,0.0000,1.5171,0.6000,0.0000
1575,2016-04-24,9.3628,0.7022,154.3858,0.6078,9.3628,4.0000,0.0000,1.5171,0.6000,0.0000
1576,2016-04-25,9.4317,0.5860,215.5765,0.6108,9.4317,4.0000,0.0000,1.5171,0.6000,0.0000
1577,2016-04-26,10.0619,0.2756,189.8107,0.6138,10.0619,4.0000,0.0000,1.5171,0.6000,0.0000
1578,2016-04-27,10.0836,0.1638,171.8823,0.6168,10.0836,4.0000,0.0000,1.5171,0.6000,0.0000
1579,2016-04-28,10.1165,0.1335,118.7518,0.6197,10.1165,4.0000,0.0000,1.5171,0.6000,0.0000
1580,2016-04-29,10.3863,0.1160,235.6430,0.6226,10.3863,4.0000,0.0000,1.5171,0.6000,0.0000
1581,2016-04-30,11.1576,0.1097,238.3531,0.6256,11.1576,4.0000,0.0000,1.5171,0.6000,0.0000
1582,2016-05-01,11.6586,0.1093,135.1305,0.6284,11.6586,4.0000,0.0000,1.5171,0.6000,0.0000
1583,2016-05-02,12.1501,0.1084,207.8781,0.6313,12.1501,4.0000,0.0000,1.5171,0.6000,0.0000
1584,2016-05-03,12.7512,0.1061,223.3030,0.6342,12.7512,4.0000,0.0000,1.5171,0.6000,0.0000
1585,2016-05-04,13.7095,0.1052,255.3448,0.6370,13.7095,4.0000,0.0000,1.5171,0.6000,0.0000
1586,2016-05-05,14.5707,0.1056,284.9558,0.6398,14.5707,4.0000,0.0000,1.5171,0.6000,0.0000
1587,2016-05-06,14.9489,0.1055,290.2208,0.6425,14.9489,4.0000,0.0000,1.5171,0.6000,0.0000
1588,2016-05-07,15.2372,0.1050,260.1149,0.6453,15.2372,4.0000,0.0000,1.5171,0.6000,0.0000
1589,2016-05-08,15.8431,0.1052,243.1740,0.6480,15.8431,4.0000,0.0000,1.5171,0.6000,0.0000
1590,2016-05-09,16.5610,0.1056,252.4734,0.6506,16.5610,4.0000,0.0000,1.5171,0.6000,0.0000
1591,2016-05-10,17.2846,0.1059,263.7955,0.6533,17.2846,4.0000,0.0000,1.5171,0.6000,0.0000
1592,2016-05-11,18.2156,0.1061,275.6286,0.6559,18.2156,4.0000,0.0000,1.5171,0.6000,0.0000
1593,2016-05-12,18.3613,0.1064,285.5795,0.6585,18.3613,4.0000,0.0000,1.5171,0.6000,0.0000
1594,2016-05-13,18.3615,0.1062,180.3653,0.6610,18.3615,4.0000,0.0000,1.5171,0.6000,0.0000
1595,2016-05-14,18.1682,0.1056,124.6364,0.6635,18.1682,4.0000,0.0000,1.5171,0.6000,0.0000
1596,2016-05-15,16.8655,0.1055,218.7941,0.6660,16.8655,4.0000,0.0000,1.5171,0.6000,0.0000
1597,2016-05-16,14.9752,0.1053,124.1104,0.6684,14.9752,4.0000,0.0000,1.5171,0.6000,0.0000
1598,2016-05-17,13.8020,0.1051,200.7311,0.6708,13.8020,4.0000,0.0000,1.5171,0.6000,0.0000
1599,2016-05-18,13.9283,0.1051,201.9290,0.6731,13.9283,4.0000,0.0000,1.5171,0.6000,0.0000
1600,2016-05-19,14.6929,0.1049,250.1575,0.6754,14.6929,4.0000,0.0000,1.5171,0.6000,0.0000
1601,2016-05-20,15.9495,0.1050,310.4513,0.6777,15.9495,4.0000,0.0000,1.5171,0.6000,0.0000
1602,2016-05-21,16.8139,0.1052,290.0464,0.6798,16.8139,4.0000,0.0000,1.5171,0.6000,0.0000
1603,2016-05-22,17.7159,0.1049,272.0417,0.6820,17.7159,4.0000,0.0000,1.5171,0.6000,0.0000
1604,2016-05-23,18.5347,0.1043,301.6081,0.6841,18.5347,4.0000,0.0000,1.5171,0.6000,0.0000
1605,2016-05-24,19.4472,0.1042,308.8537,0.6861,19.4472,4.0000,0.0000,1.5171,0.6000,0.0000
1606,2016-05-25,20.3656,0.1256,273.6860,0.6881,20.3656,4.0000,0.0000,1.5171,0.6000,0.0000
1607,2016-05-26,19.0495,0.7934,255.5611,0.6900,19.0495,4.0000,0.0000,1.5171,0.6000,0.0000
1608,2016-05-27,19.2661,0.2892,233.1253,0.6919,19.2661,4.0000,0.0000,1.5171,0.6000,0.0000
1609,2016-05-28,19.7086,0.1443,207.6252,0.6937,19.7086,4.0000,0.0000,1.5171,0.6000,0.0000
1610,2016-05-29,20.3353,0.1179,283.1838,0.6955,20.3353,4.0000,0.0000,1.5171,0.6000,0.0000
1611,2016-05-30,21.2240,0.1106,288.5964,0.6971,21.2240,4.0000,0.0000,1.5171,0.6000,0.0000
1612,2016-05-31,22.0396,0.1094,257.7562,0.6988,22.0396,4.0000,0.0000,1.5171,0.6000,0.0000
1613,2016-06-01,22.3961,0.1075,271.5904,0.7003,22.3961,4.0000,0.0000,1.5171,0.6000,0.0000
1614,2016-06-02,22.9489,0.1053,267.7444,0.7018,22.9489,4.0000,0.0000,1.5171,0.6000,0.0000
1615,2016-06-03,23.6852,0.1051,267.4208,0.7032,23.6852,4.0000,0.0000,1.5171,0.6000,0.0000
1616,2016-06-04,23.1855,0.1065,274.4538,0.7046,23.1855,4.0000,0.0000,1.5171,0.6000,0.0000
1617,2016-06-05,21.0126,0.1906,258.2620,0.7058,21.0126,4.0000,0.0000,1.5171,0.6000,0.0000
1618,2016-06-06,18.8323,0.4672,245.9961,0.7070,18.8323,4.0000,0.0000,1.5171,0.6000,0.0000
1619,2016-06-07,18.8856,0.1649,320.6640,0.7082,18.8856,4.0000,0.0000,1.5171,0.6000,0.0000
1620,2016-06-08,19.2210,0.1118,262.1275,0.7092,19.2210,4.0000,0.0000,1.5171,0.6000,0.0000
1621,2016-06-09,18.2809,0.1197,281.4787,0.7102,18.2809,4.0000,0.0000,1.5171,0.6000,0.0000
1622,2016-06-10,17.5891,0.1184,179.7734,0.7111,17.5891,4.0000,0.0000,1.5171,0.6000,0.0000
1623,2016-06-11,15.4848,0.5488,220.4368,0.7119,15.4848,4.0000,0.0000,1.5171,0.6000,0.0000
1624,2016-06-12,15.2344,0.7753,282.7735,0.7126,15.2344,4.0000,0.0000,1.5171,0.6000,0.0000
1625,2016-06-13,16.5757,0.2305,295.5998,0.7133,16.5757,4.0000,0.0000,1.5171,0.6000,0.0000
1626,2016-06-14,17.5589,0.1360,223.2304,0.7138,17.5589,4.0000,0.0000,1.5171,0.6000,0.0000
1627,2016-06-15,17.8291,0.1232,112.5134,0.7143,17.8291,4.0000,0.0000,1.5171,0.6000,0.0000
1628,2016-06-16,18.1911,0.1184,205.3778,0.7147,18.1911,4.0000,0.0000,1.5171,0.6000,0.0000
1629,2016-06-17,18.4891,0.1118,124.2690,0.7150,18.4891,4.0000,0.0000,1.5171,0.6000,0.0000
1630,2016-06-18,18.2144,0.1089,246.1668,0.7153,18.2144,4.0000,0.0000,1.5171,0.6000,0.0000
1631,2016-06-19,19.0710,0.1088,295.1300,0.7154,19.0710,4.0000,0.0000,1.5171,0.6000,0.0000
1632,2016-06-20,20.1189,0.1144,234.4595,0.7155,20.1189,4.0000,0.0000,1.5171,0.6000,0.0000
1633,2016-06-21,19.7124,0.1541,160.1473,0.7155,19.7124,4.0000,0.0000,1.5171,0.6000,0.0000
1634,2016-06-22,20.0636,0.1196,293.5507,0.7154,20.0636,4.0000,0.0000,1.5171,0.6000,0.0000
1635,2016-06-23,21.2397,0.1126,312.8467,0.7152,21.2397,4.0000,0.0000,1.5171,0.6000,0.0000
1636,2016-06-24,22.4888,0.1099,321.9851,0.7149,22.4888,4.0000,0.0000,1.5171,0.6000,0.0000
