           TIME,                NH4N,                NO3N,                PO4P,                DOXY,                DIAC,                ZOOC,                ZOON,                ZOOP,                DETC,                DETN,                DETP,                 DOC,                 DON,                 DOP,          NOFIX_CYNC,                 OPA,    DISSOLVED_SILICA,  PARTICULATE_SILICA,            FIX_CYNC,                 DIC,          ALKALINITY
      20.583333,        0.0434001635,        0.1318978158,        0.0015584545,       14.0247227850,        0.0020326358,        0.0453764955,        0.0093343130,        0.0009756045,       10.2940236302,        1.4639316357,        0.0549557612,        8.0481102621,        0.9458469788,        0.0173128291,        1.8344202743,        0.6224384318,        2.9074854285,        3.4934044925,        0.0013000035,        0.0022467660,        0.0027414416
      20.625000,        0.0432920003,        0.1315494087,        0.0015581687,       14.0231147832,        0.0020326203,        0.0454313954,        0.0093458518,        0.0009767558,       10.2978823045,        1.4640703233,        0.0549498898,        8.0485261826,        0.9455412765,        0.0173239077,        1.8351798353,        0.6216472172,        2.9076371307,        3.4925634628,        0.0013102407,        0.0022462837,        0.0027414776
      20.666667,        0.0431845183,        0.1311990371,        0.0015578831,       14.0215286765,        0.0020326048,        0.0454862876,        0.0093573822,        0.0009779062,       10.3017392123,        1.4642089268,        0.0549440285,        8.0489432552,        0.9452374857,        0.0173349858,        1.8359386841,        0.6208561657,        2.9077887437,        3.4917228019,        0.0013205641,        0.0022458015,        0.0027415138
      20.708333,        0.0430777159,        0.1308467078,        0.0015575976,       14.0199642732,        0.0020325894,        0.0455411719,        0.0093689040,        0.0009790556,       10.3055943528,        1.4643474459,        0.0549381773,        8.0493614773,        0.9449355995,        0.0173460634,        1.8366968212,        0.6200652790,        2.9079402676,        3.4908825097,        0.0013309747,        0.0022453194,        0.0027415501
      20.750000,        0.0429715914,        0.1304924277,        0.0015573122,       14.0184213829,        0.0020325740,        0.0455960480,        0.0093804174,        0.0009802041,       10.3094477250,        1.4644858801,        0.0549323361,        8.0497808465,        0.9446356113,        0.0173571405,        1.8374542471,        0.6192745584,        2.9080917023,        3.4900425862,        0.0013414732,        0.0022448375,        0.0027415866
      20.791667,        0.0428661432,        0.1301362038,        0.0015570269,       14.0168998166,        0.0020325587,        0.0456509156,        0.0093919223,        0.0009813516,       10.3132993279,        1.4646242291,        0.0549265049,        8.0502013603,        0.9443375143,        0.0173682171,        1.8382109622,        0.6184840055,        2.9082430480,        3.4892030310,        0.0013520604,        0.0022443558,        0.0027416232
      20.833333,        0.0427613696,        0.1297780430,        0.0015567417,       14.0153993869,        0.0020325434,        0.0457057746,        0.0094034188,        0.0009824983,       10.3171491604,        1.4647624925,        0.0549206836,        8.0506230162,        0.9440413019,        0.0173792932,        1.8389669670,        0.6176936215,        2.9083943046,        3.4883638441,        0.0013627374,        0.0022438743,        0.0027416600
      20.875000,        0.0426572687,        0.1294179521,        0.0015564566,       14.0139199074,        0.0020325282,        0.0457606247,        0.0094149067,        0.0009836440,       10.3209972218,        1.4649006698,        0.0549148721,        8.0510458119,        0.9437469674,        0.0173903687,        1.8397222619,        0.6169034081,        2.9085454723,        3.4875250252,        0.0013735048,        0.0022433929,        0.0027416969
      20.916667,        0.0425538388,        0.1290559382,        0.0015561717,       14.0124611933,        0.0020325130,        0.0458154655,        0.0094263862,        0.0009847887,       10.3248435109,        1.4650387609,        0.0549090704,        8.0514697447,        0.9434545042,        0.0174014438,        1.8404768473,        0.6161133665,        2.9086965511,        3.4866865743,        0.0013843636,        0.0022429117,        0.0027417340
      20.958333,        0.0424510781,        0.1286920082,        0.0015558868,       14.0110230612,        0.0020324979,        0.0458702970,        0.0094378571,        0.0009859326,       10.3286880270,        1.4651767652,        0.0549032784,        8.0518948123,        0.9431639056,        0.0174125184,        1.8412307236,        0.6153234983,        2.9088475410,        3.4858484912,        0.0013953147,        0.0022424307,        0.0027417713
      21.000000,        0.0423489846,        0.1283261690,        0.0015556021,       14.0096053288,        0.0020324828,        0.0459251187,        0.0094493195,        0.0009870755,       10.3325307690,        1.4653146823,        0.0548974961,        8.0523210123,        0.9428751652,        0.0174235925,        1.8419838911,        0.6145338048,        2.9089984421,        3.4850107757,        0.0014063589,        0.0022419499,        0.0027418087
      21.041667,        0.0422475566,        0.1279584277,        0.0015553174,       14.0082078153,        0.0020324678,        0.0459799305,        0.0094607735,        0.0009882174,       10.3363717361,        1.4654525120,        0.0548917233,        8.0527483421,        0.9425882763,        0.0174346661,        1.8427363503,        0.6137442875,        2.9091492544,        3.4841734276,        0.0014174973,        0.0022414692,        0.0027418462
      21.083333,        0.0421467920,        0.1275887912,        0.0015550329,       14.0068303413,        0.0020324528,        0.0460347322,        0.0094722189,        0.0009893585,       10.3402109273,        1.4655902539,        0.0548859601,        8.0531767994,        0.9423032325,        0.0174457392,        1.8434881014,        0.6129549477,        2.9092999780,        3.4833364468,        0.0014287306,        0.0022409886,        0.0027418840
      21.125000,        0.0420466889,        0.1272172665,        0.0015547485,       14.0054727284,        0.0020324378,        0.0460895233,        0.0094836557,        0.0009904986,       10.3440483418,        1.4657279076,        0.0548802063,        8.0536063817,        0.9420200272,        0.0174568118,        1.8442391448,        0.6121657869,        2.9094506129,        3.4824998332,        0.0014400598,        0.0022405083,        0.0027419218
      21.166667,        0.0419472453,        0.1268438605,        0.0015544641,       14.0041347999,        0.0020324229,        0.0461443038,        0.0094950841,        0.0009916378,       10.3478839786,        1.4658654726,        0.0548744619,        8.0540370867,        0.9417386541,        0.0174678840,        1.8449894808,        0.6113768064,        2.9096011592,        3.4816635865,        0.0014514859,        0.0022400281,        0.0027419598
      21.208333,        0.0418484591,        0.1264685803,        0.0015541799,       14.0028163801,        0.0020324080,        0.0461990733,        0.0095065038,        0.0009927760,       10.3517178369,        1.4660029488,        0.0548687269,        8.0544689119,        0.9414591066,        0.0174789556,        1.8457391096,        0.6105880075,        2.9097516169,        3.4808277067,        0.0014630098,        0.0022395481,        0.0027419980
      21.250000,        0.0417503285,        0.1260914329,        0.0015538957,       14.0015172948,        0.0020323932,        0.0462538316,        0.0095179151,        0.0009939133,       10.3555499158,        1.4661403357,        0.0548630012,        8.0549018548,        0.9411813784,        0.0174900268,        1.8464880315,        0.6097993918,        2.9099019860,        3.4799921935,        0.0014746325,        0.0022390682,        0.0027420363
      21.291667,        0.0416528512,        0.1257124252,        0.0015536117,       14.0002373711,        0.0020323784,        0.0463085784,        0.0095293177,        0.0009950496,       10.3593802145,        1.4662776329,        0.0548572846,        8.0553359132,        0.9409054631,        0.0175010975,        1.8472362468,        0.6090109605,        2.9100522667,        3.4791570467,        0.0014863550,        0.0022385886,        0.0027420748
      21.333333,        0.0415560252,        0.1253315643,        0.0015533277,       13.9989764371,        0.0020323636,        0.0463633135,        0.0095407118,        0.0009961851,       10.3632087321,        1.4664148402,        0.0548515772,        8.0557710846,        0.9406313543,        0.0175121677,        1.8479837556,        0.6082227149,        2.9102024590,        3.4783222664,        0.0014981781,        0.0022381091,        0.0027421134
      21.375000,        0.0414598484,        0.1249488571,        0.0015530438,       13.9977343226,        0.0020323489,        0.0464180366,        0.0095520972,        0.0009973195,       10.3670354677,        1.4665519571,        0.0548458789,        8.0562073666,        0.9403590457,        0.0175232375,        1.8487305583,        0.6074346566,        2.9103525628,        3.4774878522,        0.0015101030,        0.0022376297,        0.0027421522
