day,b1_NH4_N,b1_NO3_N,b1_PO4_P,b1_DISS_OXYGEN,b1_DIA_C,b1_ZOO_C,b1_ZOO_N,b1_ZOO_P,b1_DET_PART_ORG_C,b1_DET_PART_ORG_N,b1_DET_PART_ORG_P,b1_DISS_ORG_C,b1_DISS_ORG_N,b1_DISS_ORG_P,b1_CYN_C,b1_OPA_C,b1_DISS_Si,b1_PART_Si,b1_FIX_CYN_C,b1_INORG_C,b1_TOT_ALK,b1_FE_II,b1_FE_III,b1_MN_II,b1_MN_IV,b1_CA,b1_MG,b1_S_PLUS_6,b1_S_MINUS_2,b1_CH4_C,b1_NOST_VEG_HET_C,b1_AKI_C,b2_NH4_N,b2_NO3_N,b2_PO4_P,b2_DISS_OXYGEN,b2_DIA_C,b2_ZOO_C,b2_ZOO_N,b2_ZOO_P,b2_DET_PART_ORG_C,b2_DET_PART_ORG_N,b2_DET_PART_ORG_P,b2_DISS_ORG_C,b2_DISS_ORG_N,b2_DISS_ORG_P,b2_CYN_C,b2_OPA_C,b2_DISS_Si,b2_PART_Si,b2_FIX_CYN_C,b2_INORG_C,b2_TOT_ALK,b2_FE_II,b2_FE_III,b2_MN_II,b2_MN_IV,b2_CA,b2_MG,b2_S_PLUS_6,b2_S_MINUS_2,b2_CH4_C,b2_NOST_VEG_HET_C,b2_AKI_C,b3_NH4_N,b3_NO3_N,b3_PO4_P,b3_DISS_OXYGEN,b3_DIA_C,b3_ZOO_C,b3_ZOO_N,b3_ZOO_P,b3_DET_PART_ORG_C,b3_DET_PART_ORG_N,b3_DET_PART_ORG_P,b3_DISS_ORG_C,b3_DISS_ORG_N,b3_DISS_ORG_P,b3_CYN_C,b3_OPA_C,b3_DISS_Si,b3_PART_Si,b3_FIX_CYN_C,b3_INORG_C,b3_TOT_ALK,b3_FE_II,b3_FE_III,b3_MN_II,b3_MN_IV,b3_CA,b3_MG,b3_S_PLUS_6,b3_S_MINUS_2,b3_CH4_C,b3_NOST_VEG_HET_C,b3_AKI_C,b4_NH4_N,b4_NO3_N,b4_PO4_P,b4_DISS_OXYGEN,b4_DIA_C,b4_ZOO_C,b4_ZOO_N,b4_ZOO_P,b4_DET_PART_ORG_C,b4_DET_PART_ORG_N,b4_DET_PART_ORG_P,b4_DISS_ORG_C,b4_DISS_ORG_N,b4_DISS_ORG_P,b4_CYN_C,b4_OPA_C,b4_DISS_Si,b4_PART_Si,b4_FIX_CYN_C,b4_INORG_C,b4_TOT_ALK,b4_FE_II,b4_FE_III,b4_MN_II,b4_MN_IV,b4_CA,b4_MG,b4_S_PLUS_6,b4_S_MINUS_2,b4_CH4_C,b4_NOST_VEG_HET_C,b4_AKI_C,b5_NH4_N,b5_NO3_N,b5_PO4_P,b5_DISS_OXYGEN,b5_DIA_C,b5_ZOO_C,b5_ZOO_N,b5_ZOO_P,b5_DET_PART_ORG_C,b5_DET_PART_ORG_N,b5_DET_PART_ORG_P,b5_DISS_ORG_C,b5_DISS_ORG_N,b5_DISS_ORG_P,b5_CYN_C,b5_OPA_C,b5_DISS_Si,b5_PART_Si,b5_FIX_CYN_C,b5_INORG_C,b5_TOT_ALK,b5_FE_II,b5_FE_III,b5_MN_II,b5_MN_IV,b5_CA,b5_MG,b5_S_PLUS_6,b5_S_MINUS_2,b5_CH4_C,b5_NOST_VEG_HET_C,b5_AKI_C
3287,0.043440,0.200947,0.014047,13.080000,0.000000,0.040000,0.010000,0.002000,1.613200,0.221667,0.012113,5.026667,0.720400,0.008792,0.048667,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.145598,1.995206,0.047433,14.370000,0.000000,0.040000,0.010000,0.002000,2.042585,0.256543,0.029763,6.942000,2.785991,0.008418,0.242127,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.145598,1.995206,0.047433,14.370000,0.000000,0.040000,0.010000,0.002000,2.042585,0.256543,0.029763,6.942000,2.785991,0.008418,0.242127,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.145598,1.995206,0.047433,14.370000,0.000000,0.040000,0.010000,0.002000,2.042585,0.256543,0.029763,6.942000,2.785991,0.008418,0.242127,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.145598,1.995206,0.047433,14.370000,0.000000,0.040000,0.010000,0.002000,2.042585,0.256543,0.029763,6.942000,2.785991,0.008418,0.242127,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
3288,0.044400,0.212450,0.013900,13.100000,0.000000,0.040000,0.010000,0.002000,1.660500,0.227000,0.012200,5.075000,0.746000,0.008880,0.050000,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.145425,2.081747,0.047117,14.261875,0.000000,0.040000,0.010000,0.002000,2.136744,0.266751,0.030904,7.003604,2.844220,0.008938,0.251394,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.145425,2.081747,0.047117,14.261875,0.000000,0.040000,0.010000,0.002000,2.136744,0.266751,0.030904,7.003604,2.844220,0.008938,0.251394,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.145425,2.081747,0.047117,14.261875,0.000000,0.040000,0.010000,0.002000,2.136744,0.266751,0.030904,7.003604,2.844220,0.008938,0.251394,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.145425,2.081747,0.047117,14.261875,0.000000,0.040000,0.010000,0.002000,2.136744,0.266751,0.030904,7.003604,2.844220,0.008938,0.251394,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
3289,0.045360,0.223953,0.013753,13.120000,0.000000,0.040000,0.010000,0.002000,1.707800,0.232333,0.012287,5.123333,0.771600,0.008968,0.051333,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.145252,2.168288,0.046800,14.153750,0.000000,0.040000,0.010000,0.002000,2.230903,0.276959,0.032045,7.065208,2.902449,0.009459,0.260662,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.145252,2.168288,0.046800,14.153750,0.000000,0.040000,0.010000,0.002000,2.230903,0.276959,0.032045,7.065208,2.902449,0.009459,0.260662,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.145252,2.168288,0.046800,14.153750,0.000000,0.040000,0.010000,0.002000,2.230903,0.276959,0.032045,7.065208,2.902449,0.009459,0.260662,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.145252,2.168288,0.046800,14.153750,0.000000,0.040000,0.010000,0.002000,2.230903,0.276959,0.032045,7.065208,2.902449,0.009459,0.260662,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
3290,0.046320,0.235457,0.013607,13.140000,0.000000,0.040000,0.010000,0.002000,1.755100,0.237667,0.012373,5.171667,0.797200,0.009056,0.052667,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.145078,2.254830,0.046483,14.045625,0.000000,0.040000,0.010000,0.002000,2.325062,0.287167,0.033186,7.126813,2.960677,0.009979,0.269930,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.145078,2.254830,0.046483,14.045625,0.000000,0.040000,0.010000,0.002000,2.325062,0.287167,0.033186,7.126813,2.960677,0.009979,0.269930,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.145078,2.254830,0.046483,14.045625,0.000000,0.040000,0.010000,0.002000,2.325062,0.287167,0.033186,7.126813,2.960677,0.009979,0.269930,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.145078,2.254830,0.046483,14.045625,0.000000,0.040000,0.010000,0.002000,2.325062,0.287167,0.033186,7.126813,2.960677,0.009979,0.269930,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
3291,0.047280,0.246960,0.013460,13.160000,0.000000,0.040000,0.010000,0.002000,1.802400,0.243000,0.012460,5.220000,0.822800,0.009144,0.054000,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144905,2.341371,0.046167,13.937500,0.000000,0.040000,0.010000,0.002000,2.419221,0.297375,0.034327,7.188417,3.018906,0.010499,0.279198,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144905,2.341371,0.046167,13.937500,0.000000,0.040000,0.010000,0.002000,2.419221,0.297375,0.034327,7.188417,3.018906,0.010499,0.279198,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144905,2.341371,0.046167,13.937500,0.000000,0.040000,0.010000,0.002000,2.419221,0.297375,0.034327,7.188417,3.018906,0.010499,0.279198,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144905,2.341371,0.046167,13.937500,0.000000,0.040000,0.010000,0.002000,2.419221,0.297375,0.034327,7.188417,3.018906,0.010499,0.279198,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
3292,0.048240,0.258463,0.013313,13.180000,0.000000,0.040000,0.010000,0.002000,1.849700,0.248333,0.012547,5.268333,0.848400,0.009232,0.055333,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144732,2.427912,0.045850,13.829375,0.000000,0.040000,0.010000,0.002000,2.513381,0.307582,0.035468,7.250021,3.077135,0.011019,0.288466,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144732,2.427912,0.045850,13.829375,0.000000,0.040000,0.010000,0.002000,2.513381,0.307582,0.035468,7.250021,3.077135,0.011019,0.288466,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144732,2.427912,0.045850,13.829375,0.000000,0.040000,0.010000,0.002000,2.513381,0.307582,0.035468,7.250021,3.077135,0.011019,0.288466,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144732,2.427912,0.045850,13.829375,0.000000,0.040000,0.010000,0.002000,2.513381,0.307582,0.035468,7.250021,3.077135,0.011019,0.288466,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
3293,0.049200,0.269967,0.013167,13.200000,0.000000,0.040000,0.010000,0.002000,1.897000,0.253667,0.012633,5.316667,0.874000,0.009320,0.056667,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144559,2.514454,0.045533,13.721250,0.000000,0.040000,0.010000,0.002000,2.607540,0.317790,0.036609,7.311625,3.135364,0.011539,0.297734,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144559,2.514454,0.045533,13.721250,0.000000,0.040000,0.010000,0.002000,2.607540,0.317790,0.036609,7.311625,3.135364,0.011539,0.297734,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144559,2.514454,0.045533,13.721250,0.000000,0.040000,0.010000,0.002000,2.607540,0.317790,0.036609,7.311625,3.135364,0.011539,0.297734,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144559,2.514454,0.045533,13.721250,0.000000,0.040000,0.010000,0.002000,2.607540,0.317790,0.036609,7.311625,3.135364,0.011539,0.297734,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
3294,0.050160,0.281470,0.013020,13.220000,0.000000,0.040000,0.010000,0.002000,1.944300,0.259000,0.012720,5.365000,0.899600,0.009408,0.058000,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144385,2.600995,0.045217,13.613125,0.000000,0.040000,0.010000,0.002000,2.701699,0.327998,0.037750,7.373229,3.193593,0.012059,0.307002,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144385,2.600995,0.045217,13.613125,0.000000,0.040000,0.010000,0.002000,2.701699,0.327998,0.037750,7.373229,3.193593,0.012059,0.307002,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144385,2.600995,0.045217,13.613125,0.000000,0.040000,0.010000,0.002000,2.701699,0.327998,0.037750,7.373229,3.193593,0.012059,0.307002,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144385,2.600995,0.045217,13.613125,0.000000,0.040000,0.010000,0.002000,2.701699,0.327998,0.037750,7.373229,3.193593,0.012059,0.307002,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
3295,0.051120,0.292973,0.012873,13.240000,0.000000,0.040000,0.010000,0.002000,1.991600,0.264333,0.012807,5.413333,0.925200,0.009496,0.059333,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144212,2.687536,0.044900,13.505000,0.000000,0.040000,0.010000,0.002000,2.795858,0.338206,0.038891,7.434833,3.251822,0.012579,0.316270,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144212,2.687536,0.044900,13.505000,0.000000,0.040000,0.010000,0.002000,2.795858,0.338206,0.038891,7.434833,3.251822,0.012579,0.316270,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144212,2.687536,0.044900,13.505000,0.000000,0.040000,0.010000,0.002000,2.795858,0.338206,0.038891,7.434833,3.251822,0.012579,0.316270,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144212,2.687536,0.044900,13.505000,0.000000,0.040000,0.010000,0.002000,2.795858,0.338206,0.038891,7.434833,3.251822,0.012579,0.316270,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
3296,0.052080,0.304477,0.012727,13.260000,0.000000,0.040000,0.010000,0.002000,2.038900,0.269667,0.012893,5.461667,0.950800,0.009584,0.060667,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144039,2.774078,0.044583,13.396875,0.000000,0.040000,0.010000,0.002000,2.890018,0.348414,0.040032,7.496438,3.310051,0.013099,0.325537,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144039,2.774078,0.044583,13.396875,0.000000,0.040000,0.010000,0.002000,2.890018,0.348414,0.040032,7.496438,3.310051,0.013099,0.325537,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144039,2.774078,0.044583,13.396875,0.000000,0.040000,0.010000,0.002000,2.890018,0.348414,0.040032,7.496438,3.310051,0.013099,0.325537,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.144039,2.774078,0.044583,13.396875,0.000000,0.040000,0.010000,0.002000,2.890018,0.348414,0.040032,7.496438,3.310051,0.013099,0.325537,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
3297,0.053040,0.315980,0.012580,13.280000,0.000000,0.040000,0.010000,0.002000,2.086200,0.275000,0.012980,5.510000,0.976400,0.009672,0.062000,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.143866,2.860619,0.044267,13.288750,0.000000,0.040000,0.010000,0.002000,2.984177,0.358621,0.041173,7.558042,3.368280,0.013619,0.334805,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.143866,2.860619,0.044267,13.288750,0.000000,0.040000,0.010000,0.002000,2.984177,0.358621,0.041173,7.558042,3.368280,0.013619,0.334805,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.143866,2.860619,0.044267,13.288750,0.000000,0.040000,0.010000,0.002000,2.984177,0.358621,0.041173,7.558042,3.368280,0.013619,0.334805,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.143866,2.860619,0.044267,13.288750,0.000000,0.040000,0.010000,0.002000,2.984177,0.358621,0.041173,7.558042,3.368280,0.013619,0.334805,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
3298,0.054000,0.327483,0.012433,13.300000,0.000000,0.040000,0.010000,0.002000,2.133500,0.280333,0.013067,5.558333,1.002000,0.009760,0.063333,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.143693,2.947160,0.043950,13.180625,0.000000,0.040000,0.010000,0.002000,3.078336,0.368829,0.042314,7.619646,3.426509,0.014139,0.344073,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.143693,2.947160,0.043950,13.180625,0.000000,0.040000,0.010000,0.002000,3.078336,0.368829,0.042314,7.619646,3.426509,0.014139,0.344073,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.143693,2.947160,0.043950,13.180625,0.000000,0.040000,0.010000,0.002000,3.078336,0.368829,0.042314,7.619646,3.426509,0.014139,0.344073,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.143693,2.947160,0.043950,13.180625,0.000000,0.040000,0.010000,0.002000,3.078336,0.368829,0.042314,7.619646,3.426509,0.014139,0.344073,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
3299,0.054960,0.338987,0.012287,13.320000,0.000000,0.040000,0.010000,0.002000,2.180800,0.285667,0.013153,5.606667,1.027600,0.009848,0.064667,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.143519,3.033701,0.043633,13.072500,0.000000,0.040000,0.010000,0.002000,3.172495,0.379037,0.043455,7.681250,3.484738,0.014660,0.353341,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.143519,3.033701,0.043633,13.072500,0.000000,0.040000,0.010000,0.002000,3.172495,0.379037,0.043455,7.681250,3.484738,0.014660,0.353341,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.143519,3.033701,0.043633,13.072500,0.000000,0.040000,0.010000,0.002000,3.172495,0.379037,0.043455,7.681250,3.484738,0.014660,0.353341,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.143519,3.033701,0.043633,13.072500,0.000000,0.040000,0.010000,0.002000,3.172495,0.379037,0.043455,7.681250,3.484738,0.014660,0.353341,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
3300,0.055920,0.350490,0.012140,13.340000,0.000000,0.040000,0.010000,0.002000,2.228100,0.291000,0.013240,5.655000,1.053200,0.009936,0.066000,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.143346,3.120243,0.043317,12.964375,0.000000,0.040000,0.010000,0.002000,3.266655,0.389245,0.044596,7.742854,3.542967,0.015180,0.362609,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.143346,3.120243,0.043317,12.964375,0.000000,0.040000,0.010000,0.002000,3.266655,0.389245,0.044596,7.742854,3.542967,0.015180,0.362609,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.143346,3.120243,0.043317,12.964375,0.000000,0.040000,0.010000,0.002000,3.266655,0.389245,0.044596,7.742854,3.542967,0.015180,0.362609,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.143346,3.120243,0.043317,12.964375,0.000000,0.040000,0.010000,0.002000,3.266655,0.389245,0.044596,7.742854,3.542967,0.015180,0.362609,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
3301,0.056880,0.361993,0.011993,13.360000,0.000000,0.040000,0.010000,0.002000,2.275400,0.296333,0.013327,5.703333,1.078800,0.010024,0.067333,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.143173,3.206784,0.043000,12.856250,0.000000,0.040000,0.010000,0.002000,3.360814,0.399453,0.045737,7.804458,3.601195,0.015700,0.371877,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.143173,3.206784,0.043000,12.856250,0.000000,0.040000,0.010000,0.002000,3.360814,0.399453,0.045737,7.804458,3.601195,0.015700,0.371877,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.143173,3.206784,0.043000,12.856250,0.000000,0.040000,0.010000,0.002000,3.360814,0.399453,0.045737,7.804458,3.601195,0.015700,0.371877,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100,0.143173,3.206784,0.043000,12.856250,0.000000,0.040000,0.010000,0.002000,3.360814,0.399453,0.045737,7.804458,3.601195,0.015700,0.371877,0.020000,3.000000,1.500000,0.000100,0.002700,0.002700,0.230000,0.050000,0.100000,0.100000,70.000000,15.000000,1.350000,0.000000,0.000000,0.000000,0.000100
